planner,seed,ablation,metric,trace_hash,events,pairs,rejected_actions,roc_auc,precision,recall,f1,precision_at_k,adjusted_rand,nmi,within_mean,between_mean,separation
IndependentWeighted,11,without_synchrony,Route,bba06bcaf278bb02559ea97f487337d5dfdd77acae6741b8f24ff6ad48764687,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
IndependentWeighted,11,without_synchrony,BalanceRank,bba06bcaf278bb02559ea97f487337d5dfdd77acae6741b8f24ff6ad48764687,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
IndependentWeighted,11,without_funding,composite,bba06bcaf278bb02559ea97f487337d5dfdd77acae6741b8f24ff6ad48764687,6000,4950,0,0.79978716,0.09090909,1.00000000,0.16666667,0.36222222,0.00000000,0.00000000,,,
IndependentWeighted,11,without_funding,Timing,bba06bcaf278bb02559ea97f487337d5dfdd77acae6741b8f24ff6ad48764687,6000,4950,0,0.49876049,0.09090909,1.00000000,0.16666667,0.09111111,0.00000000,0.00000000,0.80326593,0.80403741,-0.00077148
IndependentWeighted,11,without_funding,Amount,bba06bcaf278bb02559ea97f487337d5dfdd77acae6741b8f24ff6ad48764687,6000,4950,0,0.48917235,0.09090909,1.00000000,0.16666667,0.09777778,0.00000000,0.00000000,0.75526898,0.75609747,-0.00082848
IndependentWeighted,11,without_funding,Sequence,bba06bcaf278bb02559ea97f487337d5dfdd77acae6741b8f24ff6ad48764687,6000,4950,0,0.49756025,0.09090909,1.00000000,0.16666667,0.07333333,0.00000000,0.00000000,0.87960823,0.87938940,0.00021883
IndependentWeighted,11,without_funding,Destination,bba06bcaf278bb02559ea97f487337d5dfdd77acae6741b8f24ff6ad48764687,6000,4950,0,0.48701802,0.09098278,0.99777778,0.16675952,0.09777778,0.00000000,0.00000000,0.73797646,0.74054891,-0.00257246
IndependentWeighted,11,without_funding,Synchrony,bba06bcaf278bb02559ea97f487337d5dfdd77acae6741b8f24ff6ad48764687,6000,4950,0,0.50116840,0.00000000,0.00000000,0.00000000,0.11111111,0.00000000,0.70710678,0.00429630,0.00419630,0.00010000
IndependentWeighted,11,without_funding,Funding,bba06bcaf278bb02559ea97f487337d5dfdd77acae6741b8f24ff6ad48764687,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
IndependentWeighted,11,without_funding,Route,bba06bcaf278bb02559ea97f487337d5dfdd77acae6741b8f24ff6ad48764687,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
IndependentWeighted,11,without_funding,BalanceRank,bba06bcaf278bb02559ea97f487337d5dfdd77acae6741b8f24ff6ad48764687,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
IndependentWeighted,23,none,composite,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,1.00000000,0.11078287,1.00000000,0.19946809,1.00000000,0.00000000,0.00000000,,,
IndependentWeighted,23,none,Timing,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.51702272,0.09090909,1.00000000,0.16666667,0.10000000,0.00000000,0.00000000,0.80564827,0.80327718,0.00237109
IndependentWeighted,23,none,Amount,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.50304296,0.09090909,1.00000000,0.16666667,0.08222222,0.00000000,0.00000000,0.76086088,0.76064823,0.00021265
IndependentWeighted,23,none,Sequence,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49048296,0.09094584,1.00000000,0.16672842,0.06888889,0.00000000,0.00000000,0.86602542,0.86695484,-0.00092942
IndependentWeighted,23,none,Destination,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49125284,0.09092750,0.99777778,0.16666667,0.09555556,0.00000000,0.00000000,0.74140976,0.74268702,-0.00127726
IndependentWeighted,23,none,Synchrony,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49249160,0.00000000,0.00000000,0.00000000,0.07555556,0.00000000,0.70710678,0.00374074,0.00408148,-0.00034074
IndependentWeighted,23,none,Funding,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
IndependentWeighted,23,none,Route,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
IndependentWeighted,23,none,BalanceRank,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
IndependentWeighted,23,without_timing,composite,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,1.00000000,0.43352601,1.00000000,0.60483871,1.00000000,0.00000000,0.00000000,,,
IndependentWeighted,23,without_timing,Timing,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.51702272,0.09090909,1.00000000,0.16666667,0.10000000,0.00000000,0.00000000,0.80564827,0.80327718,0.00237109
IndependentWeighted,23,without_timing,Amount,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.50304296,0.09090909,1.00000000,0.16666667,0.08222222,0.00000000,0.00000000,0.76086088,0.76064823,0.00021265
IndependentWeighted,23,without_timing,Sequence,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49048296,0.09094584,1.00000000,0.16672842,0.06888889,0.00000000,0.00000000,0.86602542,0.86695484,-0.00092942
IndependentWeighted,23,without_timing,Destination,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49125284,0.09092750,0.99777778,0.16666667,0.09555556,0.00000000,0.00000000,0.74140976,0.74268702,-0.00127726
IndependentWeighted,23,without_timing,Synchrony,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49249160,0.00000000,0.00000000,0.00000000,0.07555556,0.00000000,0.70710678,0.00374074,0.00408148,-0.00034074
IndependentWeighted,23,without_timing,Funding,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
IndependentWeighted,23,without_timing,Route,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
IndependentWeighted,23,without_timing,BalanceRank,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
IndependentWeighted,23,without_amount,composite,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,1.00000000,0.22750253,1.00000000,0.37067545,1.00000000,0.00000000,0.00000000,,,
IndependentWeighted,23,without_amount,Timing,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.51702272,0.09090909,1.00000000,0.16666667,0.10000000,0.00000000,0.00000000,0.80564827,0.80327718,0.00237109
IndependentWeighted,23,without_amount,Amount,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.50304296,0.09090909,1.00000000,0.16666667,0.08222222,0.00000000,0.00000000,0.76086088,0.76064823,0.00021265
IndependentWeighted,23,without_amount,Sequence,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49048296,0.09094584,1.00000000,0.16672842,0.06888889,0.00000000,0.00000000,0.86602542,0.86695484,-0.00092942
IndependentWeighted,23,without_amount,Destination,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49125284,0.09092750,0.99777778,0.16666667,0.09555556,0.00000000,0.00000000,0.74140976,0.74268702,-0.00127726
IndependentWeighted,23,without_amount,Synchrony,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49249160,0.00000000,0.00000000,0.00000000,0.07555556,0.00000000,0.70710678,0.00374074,0.00408148,-0.00034074
IndependentWeighted,23,without_amount,Funding,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
IndependentWeighted,23,without_amount,Route,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
IndependentWeighted,23,without_amount,BalanceRank,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
IndependentWeighted,23,without_sequence,composite,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,1.00000000,0.51664753,1.00000000,0.68130204,1.00000000,0.00000000,0.00000000,,,
IndependentWeighted,23,without_sequence,Timing,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.51702272,0.09090909,1.00000000,0.16666667,0.10000000,0.00000000,0.00000000,0.80564827,0.80327718,0.00237109
IndependentWeighted,23,without_sequence,Amount,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.50304296,0.09090909,1.00000000,0.16666667,0.08222222,0.00000000,0.00000000,0.76086088,0.76064823,0.00021265
IndependentWeighted,23,without_sequence,Sequence,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49048296,0.09094584,1.00000000,0.16672842,0.06888889,0.00000000,0.00000000,0.86602542,0.86695484,-0.00092942
IndependentWeighted,23,without_sequence,Destination,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49125284,0.09092750,0.99777778,0.16666667,0.09555556,0.00000000,0.00000000,0.74140976,0.74268702,-0.00127726
IndependentWeighted,23,without_sequence,Synchrony,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49249160,0.00000000,0.00000000,0.00000000,0.07555556,0.00000000,0.70710678,0.00374074,0.00408148,-0.00034074
IndependentWeighted,23,without_sequence,Funding,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
IndependentWeighted,23,without_sequence,Route,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
IndependentWeighted,23,without_sequence,BalanceRank,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
IndependentWeighted,23,without_synchrony,composite,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,1.00000000,0.09090909,1.00000000,0.16666667,1.00000000,0.00000000,0.00000000,,,
IndependentWeighted,23,without_synchrony,Timing,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.51702272,0.09090909,1.00000000,0.16666667,0.10000000,0.00000000,0.00000000,0.80564827,0.80327718,0.00237109
IndependentWeighted,23,without_synchrony,Amount,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.50304296,0.09090909,1.00000000,0.16666667,0.08222222,0.00000000,0.00000000,0.76086088,0.76064823,0.00021265
IndependentWeighted,23,without_synchrony,Sequence,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49048296,0.09094584,1.00000000,0.16672842,0.06888889,0.00000000,0.00000000,0.86602542,0.86695484,-0.00092942
IndependentWeighted,23,without_synchrony,Destination,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49125284,0.09092750,0.99777778,0.16666667,0.09555556,0.00000000,0.00000000,0.74140976,0.74268702,-0.00127726
IndependentWeighted,23,without_synchrony,Synchrony,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49249160,0.00000000,0.00000000,0.00000000,0.07555556,0.00000000,0.70710678,0.00374074,0.00408148,-0.00034074
IndependentWeighted,23,without_synchrony,Funding,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
IndependentWeighted,23,without_synchrony,Route,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
IndependentWeighted,23,without_synchrony,BalanceRank,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
IndependentWeighted,23,without_funding,composite,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.79574025,0.09090909,1.00000000,0.16666667,0.35111111,0.00000000,0.00000000,,,
IndependentWeighted,23,without_funding,Timing,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.51702272,0.09090909,1.00000000,0.16666667,0.10000000,0.00000000,0.00000000,0.80564827,0.80327718,0.00237109
IndependentWeighted,23,without_funding,Amount,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.50304296,0.09090909,1.00000000,0.16666667,0.08222222,0.00000000,0.00000000,0.76086088,0.76064823,0.00021265
IndependentWeighted,23,without_funding,Sequence,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49048296,0.09094584,1.00000000,0.16672842,0.06888889,0.00000000,0.00000000,0.86602542,0.86695484,-0.00092942
IndependentWeighted,23,without_funding,Destination,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49125284,0.09092750,0.99777778,0.16666667,0.09555556,0.00000000,0.00000000,0.74140976,0.74268702,-0.00127726
IndependentWeighted,23,without_funding,Synchrony,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.49249160,0.00000000,0.00000000,0.00000000,0.07555556,0.00000000,0.70710678,0.00374074,0.00408148,-0.00034074
IndependentWeighted,23,without_funding,Funding,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
IndependentWeighted,23,without_funding,Route,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
IndependentWeighted,23,without_funding,BalanceRank,7864769eae72030dd4a52b4a2890f0d5e4f3f28035438a9aed4bf9ec2415470c,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
IndependentWeighted,37,none,composite,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,1.00000000,0.11476664,1.00000000,0.20590254,1.00000000,0.00000000,0.00000000,,,
IndependentWeighted,37,none,Timing,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.50092049,0.09090909,1.00000000,0.16666667,0.08444444,0.00000000,0.00000000,0.79161568,0.79086477,0.00075091
IndependentWeighted,37,none,Amount,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.50570000,0.09090909,1.00000000,0.16666667,0.09333333,0.00000000,0.00000000,0.75821264,0.75722716,0.00098547
IndependentWeighted,37,none,Sequence,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.51762889,0.09085391,0.99777778,0.16654303,0.08888889,0.00000000,0.00000000,0.86887338,0.86605878,0.00281460
IndependentWeighted,37,none,Destination,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.51051235,0.09114847,1.00000000,0.16706887,0.11111111,0.00000000,0.00000000,0.74433638,0.74099522,0.00334116
IndependentWeighted,37,none,Synchrony,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.50750963,0.00000000,0.00000000,0.00000000,0.09777778,0.00000000,0.70710678,0.00433333,0.00409630,0.00023704
IndependentWeighted,37,none,Funding,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
IndependentWeighted,37,none,Route,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
IndependentWeighted,37,none,BalanceRank,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
IndependentWeighted,37,without_timing,composite,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,1.00000000,0.45408678,1.00000000,0.62456627,1.00000000,0.00000000,0.00000000,,,
IndependentWeighted,37,without_timing,Timing,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.50092049,0.09090909,1.00000000,0.16666667,0.08444444,0.00000000,0.00000000,0.79161568,0.79086477,0.00075091
IndependentWeighted,37,without_timing,Amount,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.50570000,0.09090909,1.00000000,0.16666667,0.09333333,0.00000000,0.00000000,0.75821264,0.75722716,0.00098547
IndependentWeighted,37,without_timing,Sequence,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.51762889,0.09085391,0.99777778,0.16654303,0.08888889,0.00000000,0.00000000,0.86887338,0.86605878,0.00281460
IndependentWeighted,37,without_timing,Destination,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.51051235,0.09114847,1.00000000,0.16706887,0.11111111,0.00000000,0.00000000,0.74433638,0.74099522,0.00334116
IndependentWeighted,37,without_timing,Synchrony,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.50750963,0.00000000,0.00000000,0.00000000,0.09777778,0.00000000,0.70710678,0.00433333,0.00409630,0.00023704
IndependentWeighted,37,without_timing,Funding,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
IndependentWeighted,37,without_timing,Route,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
IndependentWeighted,37,without_timing,BalanceRank,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
IndependentWeighted,37,without_amount,composite,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,1.00000000,0.25582717,1.00000000,0.40742417,1.00000000,0.00000000,0.00000000,,,
IndependentWeighted,37,without_amount,Timing,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.50092049,0.09090909,1.00000000,0.16666667,0.08444444,0.00000000,0.00000000,0.79161568,0.79086477,0.00075091
IndependentWeighted,37,without_amount,Amount,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.50570000,0.09090909,1.00000000,0.16666667,0.09333333,0.00000000,0.00000000,0.75821264,0.75722716,0.00098547
IndependentWeighted,37,without_amount,Sequence,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.51762889,0.09085391,0.99777778,0.16654303,0.08888889,0.00000000,0.00000000,0.86887338,0.86605878,0.00281460
IndependentWeighted,37,without_amount,Destination,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.51051235,0.09114847,1.00000000,0.16706887,0.11111111,0.00000000,0.00000000,0.74433638,0.74099522,0.00334116
IndependentWeighted,37,without_amount,Synchrony,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,0.50750963,0.00000000,0.00000000,0.00000000,0.09777778,0.00000000,0.70710678,0.00433333,0.00409630,0.00023704
IndependentWeighted,37,without_amount,Funding,a80c2b0da8dc04157ee38bfb027facab48db4698060665c80f03302211d3740e,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
